id,order_id,product_id,quantity,price_at_time_of_order,discount_amount,discount_reason
29030,5060,99,1,41.3,0,
29031,5060,105,3,49.54,0,
29032,5060,100,4,49.45,0,
29033,5060,108,3,17.53,0,
29034,5060,107,2,60.48,0,
29035,5060,104,1,4.27,0,
29036,5060,106,1,10.76,0,
29037,5061,259,1,2.59,0,
29038,5061,264,1,22.57,0,
29039,5061,266,2,57.77,0,
29040,5061,257,1,3.92,0,
29041,5061,265,2,58.55,0,
29042,5061,260,1,5.37,0,
29043,5062,227,1,36.62,0,
29044,5062,230,1,76.34,0,
29045,5064,97,1,13.45,0,
29046,5065,37,1,81.08,0,
29047,5065,39,1,13.28,0,
29048,5065,36,1,4.12,0,
29049,5066,93,1,73.48,0,
29050,5066,94,1,39.95,0,
29051,5066,96,1,42.14,0,
29052,5067,109,3,18.63,0,
29053,5067,103,3,68.33,0,
29054,5067,99,3,41.3,0,
29055,5067,102,1,2.68,0,
29056,5067,98,2,17.33,0,
29057,5067,108,2,17.53,0,
29058,5067,100,3,49.45,0,
29059,5067,107,4,60.48,0,
29060,5067,106,2,10.76,0,
29061,5067,105,2,49.54,0,
29062,5068,173,3,19.35,0,
29063,5068,157,1,6.56,0,
29064,5068,172,1,3.46,0,
29065,5068,164,2,12.09,0,
29066,5068,155,1,63.13,0,
29067,5068,154,2,41.46,0,
29068,5068,161,2,24.48,0,
29069,5068,165,2,50.52,0,
29070,5068,169,2,21.3,0,
29071,5068,174,1,18.98,0,
29072,5068,166,1,38.36,0,
29073,5068,158,1,159.71,0,
29074,5068,162,1,8.2,0,
29075,5069,300,1,21.03,0,
29076,5069,296,1,38.35,0,
29077,5069,301,1,16.2,0,
29078,5070,242,1,175.29,0,
29079,5071,8,1,118.57,0,
29080,5071,2,1,19.25,0,
29081,5071,1,1,8.15,0,
29082,5071,6,1,57.85,0,
29083,5071,12,1,23.1,0,
29084,5071,7,1,8.55,0,
29085,5071,3,2,6.15,0,
29086,5071,4,1,34.85,0,
29087,5071,9,1,24.51,0,
29088,5072,66,1,5.95,0,
29089,5072,71,1,31.17,0,
29090,5072,59,1,29.86,0,
29091,5072,63,2,49.28,0,
29092,5072,69,2,2.34,0,
29093,5072,61,1,27.15,0,
29094,5073,209,1,41.42,0,
29095,5073,206,1,3.96,0,
29096,5073,203,1,43.33,0,
29097,5073,210,1,29.52,0,
29098,5073,205,1,97.65,0,
29099,5074,135,2,27.22,0,
29100,5074,148,1,4.03,0,
29101,5074,142,1,76.4,0,
29102,5074,147,1,77.04,0,
29103,5074,143,1,78.49,0,
29104,5074,145,1,22.1,0,
29105,5074,138,1,12.38,0,
29106,5074,144,1,18.94,0,
29107,5074,140,1,40.85,0,
29108,5075,50,1,11.97,0,
29109,5076,247,1,135.17,0,
29110,5076,250,1,38.37,0,
29111,5076,255,1,54.47,0,
29112,5077,107,2,60.48,0,
29113,5077,108,1,17.53,0,
29114,5077,98,1,17.33,0,
29115,5077,106,1,10.76,0,
29116,5077,100,3,49.45,0,
29117,5077,109,1,18.63,0,
29118,5077,103,1,68.33,0,
29119,5078,220,1,21.95,0,
29120,5078,221,1,509.35,0,
29121,5079,155,1,63.13,0,
29122,5079,158,1,159.71,0,
29123,5080,208,2,45.43,0,
29124,5080,201,1,64.5,0,
29125,5080,210,4,29.52,0,
29126,5080,213,3,8.01,0,
29127,5080,203,2,43.33,0,
29128,5080,202,1,34.33,0,
29129,5080,205,2,97.65,0,
29130,5080,206,1,3.96,0,
29131,5080,211,2,33.57,0,
29132,5082,273,1,40.72,0,
29133,5082,285,1,830.2,0,
29134,5082,274,2,83.33,0,
29135,5082,278,2,9.18,0,
29136,5082,279,1,96.53,0,
29137,5082,275,2,79.25,0,
29138,5082,287,2,29.54,0,
29139,5082,276,1,22.94,0,
29140,5082,272,2,43.6,0,
29141,5082,269,2,9.77,0,
29142,5082,284,1,28.14,0,
29143,5083,128,1,581.3,0,
29144,5083,118,1,19.92,0,
29145,5083,133,1,10.13,0,
29146,5083,122,1,8.08,0,
29147,5083,123,1,5.72,0,
29148,5083,132,1,8.35,0,
29149,5084,193,1,4.61,0,
29150,5084,183,2,20.97,0,
29151,5084,195,1,20.21,0,
29152,5084,180,1,208.66,0,
29153,5084,197,2,76.69,0,
29154,5084,191,1,4.05,0,
29155,5084,194,2,11.78,0,
29156,5084,176,2,25.65,0,
29157,5084,184,2,8.91,0,
29158,5084,179,2,38.73,0,
29159,5084,185,1,38.01,0,
29160,5084,186,1,32.85,0,
29161,5084,189,1,7.75,0,
29162,5085,97,2,13.45,0,
29163,5085,90,3,20.37,0,
29164,5085,87,3,24.38,0,
29165,5085,88,1,8.07,0,
29166,5085,92,2,11.98,0,
29167,5085,89,1,87.26,0,
29168,5085,94,1,39.95,0,
29169,5086,207,1,16.95,0,
29170,5086,209,1,41.42,0,
29171,5086,206,2,3.96,0,
29172,5086,211,1,33.57,0,
29173,5086,204,1,6.98,0,
29174,5086,202,1,34.33,0,
29175,5087,104,1,4.27,0,
29176,5087,103,3,68.33,0,
29177,5087,101,2,6.44,0,
29178,5087,99,3,41.3,0,
29179,5087,100,1,49.45,0,
29180,5087,105,1,49.54,0,
29181,5087,108,1,17.53,0,
29182,5087,107,2,60.48,0,
29183,5087,102,1,2.68,0,
29184,5087,106,1,10.76,0,
29185,5087,109,1,18.63,0,
29186,5087,98,2,17.33,0,
29187,5088,83,1,5.55,0,
29188,5090,258,6,37.73,0,
29189,5090,256,3,37.21,0,
29190,5090,262,3,23.48,0,
29191,5090,266,2,57.77,0,
29192,5090,265,2,58.55,0,
29193,5090,264,3,22.57,0,
29194,5090,263,3,36.7,0,
29195,5090,257,1,3.92,0,
29196,5090,259,2,2.59,0,
29197,5091,310,1,67.59,0,
29198,5091,315,1,58.5,0,
29199,5091,319,1,7.16,0,
29200,5091,309,1,46.37,0,
29201,5091,312,1,32.05,0,
29202,5091,318,3,2.84,0,
29203,5092,5,1,796.35,0,
29204,5092,6,2,57.85,0,
29205,5092,12,2,23.1,0,
29206,5092,2,2,19.25,0,
29207,5092,9,1,24.51,0,
29208,5092,10,3,22.26,0,
29209,5092,4,1,34.85,0,
29210,5092,1,1,8.15,0,
29211,5093,28,1,20.25,0,
29212,5093,18,3,3.11,0,
29213,5093,31,1,173.71,0,
29214,5093,32,1,51.36,0,
29215,5094,180,1,208.66,0,
29216,5094,193,1,4.61,0,
29217,5094,198,1,2.77,0,
29218,5094,184,1,8.91,0,
29219,5094,190,1,29.17,0,
29220,5094,178,1,19.58,0,
29221,5094,194,1,11.78,0,
29222,5094,181,1,1.13,0,
29223,5095,41,1,20.97,0,
29224,5095,45,3,5.49,0,
29225,5095,37,1,81.08,0,
29226,5095,43,1,3.11,0,
29227,5095,39,1,13.28,0,
29228,5095,42,1,31.03,0,
29229,5096,250,1,38.37,0,
29230,5096,255,1,54.47,0,
29231,5096,249,1,7.81,0,
29232,5096,254,1,1.6,0,
29233,5097,90,1,20.37,0,
29234,5097,96,1,42.14,0,
29235,5097,89,1,87.26,0,
29236,5097,88,1,8.07,0,
29237,5098,48,1,13.92,0,
29238,5098,57,1,161.76,0,
29239,5098,51,2,26.67,0,
29240,5098,52,2,8.07,0,
29241,5098,47,2,6.65,0,
29242,5099,224,2,10.75,0,
29243,5099,217,2,48.11,0,
29244,5099,216,2,4.37,0,
29245,5099,223,1,15.38,0,
29246,5099,219,1,37.09,0,
29247,5101,126,1,28.16,0,
29248,5101,117,1,112.8,0,
29249,5101,111,3,9.85,0,
29250,5101,110,1,32.84,0,
29251,5101,114,1,28.48,0,
29252,5101,123,1,5.72,0,
29253,5101,133,1,10.13,0,
29254,5101,129,1,4.89,0,
29255,5101,124,1,3.42,0,
29256,5101,113,2,60.89,0,
29257,5101,118,1,19.92,0,
29258,5102,309,1,46.37,0,
29259,5102,318,1,2.84,0,
29260,5102,317,1,16.61,0,
29261,5102,314,2,6.71,0,
29262,5102,316,2,5.94,0,
29263,5102,319,1,7.16,0,
29264,5103,308,3,240.76,0,
29265,5103,307,2,152.11,0,
29266,5103,317,2,16.61,0,
29267,5103,313,1,637.79,0,
29268,5103,310,2,67.59,0,
29269,5103,320,2,42.03,0,
29270,5103,309,1,46.37,0,
29271,5103,314,1,6.71,0,
29272,5104,305,1,2.57,0,
29273,5104,302,1,11.81,0,
29274,5104,306,2,27.28,0,
29275,5104,297,1,4.87,0,
29276,5104,292,1,1.34,0,
29277,5104,290,1,42.19,0,
29278,5105,77,2,31.64,0,
29279,5105,72,2,32.45,0,
29280,5105,74,1,29.09,0,
29281,5105,80,1,5.6,0,
29282,5105,78,3,45.84,0,
29283,5105,86,4,15.46,0,
29284,5105,76,1,22.05,0,
29285,5105,79,3,20.73,0,
29286,5105,84,2,6.36,0,
29287,5105,85,2,51.42,0,
29288,5105,81,1,15.78,0,
29289,5105,83,1,5.55,0,
29290,5105,73,1,24.25,0,
29291,5106,71,1,31.17,0,
29292,5106,62,1,30.29,0,
29293,5106,58,1,12.34,0,
29294,5106,67,1,39.01,0,
29295,5106,60,1,28.79,0,
29296,5106,65,1,32.75,0,
29297,5106,68,1,33.16,0,
29298,5107,138,1,12.38,0,
29299,5107,149,1,31.59,0,
29300,5107,147,1,77.04,0,
29301,5107,136,1,7.65,0,
29302,5107,135,3,27.22,0,
29303,5107,143,1,78.49,0,
29304,5107,142,1,76.4,0,
29305,5107,137,1,7.05,0,
29306,5107,145,1,22.1,0,
29307,5108,121,1,152.09,0,
29308,5108,132,1,8.35,0,
29309,5108,110,1,32.84,0,
29310,5110,77,1,31.64,0,
29311,5110,73,2,24.25,0,
29312,5110,86,3,15.46,0,
29313,5110,72,2,32.45,0,
29314,5110,85,1,51.42,0,
29315,5110,83,2,5.55,0,
29316,5110,81,1,15.78,0,
29317,5110,78,1,45.84,0,
29318,5111,115,3,41.22,0,
29319,5111,121,1,152.09,0,
29320,5111,134,1,94.41,0,
29321,5111,132,1,8.35,0,
29322,5111,126,1,28.16,0,
29323,5112,67,2,39.01,0,
29324,5112,64,1,24.36,0,
29325,5112,63,2,49.28,0,
29326,5112,68,1,33.16,0,
29327,5112,58,2,12.34,0,
29328,5112,71,1,31.17,0,
29329,5112,70,1,51.76,0,
29330,5112,62,1,30.29,0,
29331,5112,66,1,5.95,0,
29332,5113,264,1,22.57,0,
29333,5113,257,3,3.92,0,
29334,5113,256,1,37.21,0,
29335,5113,262,2,23.48,0,
29336,5113,263,2,36.7,0,
29337,5113,258,2,37.73,0,
29338,5113,261,1,141.95,0,
29339,5114,274,1,83.33,0,
29340,5115,318,1,2.84,0,
29341,5115,316,2,5.94,0,
29342,5116,90,1,20.37,0,
29343,5116,94,2,39.95,0,
29344,5116,95,1,36.65,0,
29345,5116,97,2,13.45,0,
29346,5116,96,1,42.14,0,
29347,5116,93,1,73.48,0,
29348,5116,88,1,8.07,0,
29349,5117,47,1,6.65,0,
29350,5118,278,1,9.18,0,
29351,5118,282,1,34.25,0,
29352,5118,268,2,7.32,0,
29353,5118,275,1,79.25,0,
29354,5118,287,1,29.54,0,
29355,5118,283,1,98.43,0,
29356,5118,281,1,775.73,0,
29357,5118,267,1,120.89,0,
29358,5118,274,1,83.33,0,
29359,5119,130,1,5.72,0,
29360,5119,126,1,28.16,0,
29361,5120,94,1,39.95,0,
29362,5120,93,1,73.48,0,
29363,5120,92,1,11.98,0,
29364,5120,87,1,24.38,0,
29365,5121,318,6,2.84,0,
29366,5121,316,1,5.94,0,
29367,5121,319,4,7.16,0,
29368,5121,320,1,42.03,0,
29369,5121,315,1,58.5,0,
29370,5121,312,1,32.05,0,
29371,5121,311,1,40.83,0,
29372,5121,314,1,6.71,0,
29373,5122,78,1,45.84,0,
29374,5123,250,1,38.37,0,
29375,5123,247,1,135.17,0,
29376,5123,255,3,54.47,0,
29377,5123,248,1,52.51,0,
29378,5123,252,2,33.09,0,
29379,5123,251,1,1.39,0,
29380,5124,207,1,16.95,0,
29381,5124,210,3,29.52,0,
29382,5124,209,1,41.42,0,
29383,5124,213,2,8.01,0,
29384,5124,211,1,33.57,0,
29385,5124,206,1,3.96,0,
29386,5124,204,1,6.98,0,
29387,5124,202,2,34.33,0,
29388,5124,203,1,43.33,0,
29389,5125,230,1,76.34,0,
29390,5125,242,2,175.29,0,
29391,5125,234,1,31.67,0,
29392,5125,236,1,24.84,0,
29393,5125,231,1,21.9,0,
29394,5126,144,4,18.94,0,
29395,5126,141,1,93.26,0,
29396,5126,140,1,40.85,0,
29397,5126,138,1,12.38,0,
29398,5126,136,2,7.65,0,
29399,5126,149,1,31.59,0,
29400,5127,253,1,773.19,0,
29401,5127,246,2,7.13,0,
29402,5127,248,1,52.51,0,
29403,5127,251,1,1.39,0,
29404,5128,41,4,20.97,0,
29405,5128,43,2,3.11,0,
29406,5128,40,2,41.83,0,
29407,5128,42,1,31.03,0,
29408,5128,44,1,56.79,0,
29409,5128,37,1,81.08,0,
29410,5129,75,1,37.78,0,
29411,5129,85,1,51.42,0,
29412,5130,88,1,8.07,0,
29413,5130,87,2,24.38,0,
29414,5130,93,1,73.48,0,
29415,5130,94,1,39.95,0,
29416,5130,96,1,42.14,0,
29417,5130,97,1,13.45,0,
29418,5131,7,1,8.55,0,
29419,5131,10,1,22.26,0,
29420,5131,1,2,8.15,0,
29421,5131,9,1,24.51,0,
29422,5131,3,1,6.15,0,
29423,5131,4,1,34.85,0,
29424,5132,70,1,51.76,0,
29425,5132,62,1,30.29,0,
29426,5132,67,1,39.01,0,
29427,5132,58,1,12.34,0,
29428,5132,59,1,29.86,0,
29429,5132,71,1,31.17,0,
29430,5133,108,1,17.53,0,
29431,5133,99,2,41.3,0,
29432,5133,100,1,49.45,0,
29433,5133,109,1,18.63,0,
29434,5133,106,1,10.76,0,
29435,5134,218,2,27.15,0,
29436,5134,220,1,21.95,0,
29437,5134,216,1,4.37,0,
29438,5134,223,1,15.38,0,
29439,5134,219,1,37.09,0,
29440,5134,215,1,38.3,0,
29441,5134,226,1,43.07,0,
29442,5135,255,1,54.47,0,
29443,5135,250,1,38.37,0,
29444,5135,247,1,135.17,0,
29445,5135,248,1,52.51,0,
29446,5136,278,1,9.18,0,
29447,5136,282,2,34.25,0,
29448,5136,269,2,9.77,0,
29449,5136,268,1,7.32,0,
29450,5137,152,2,96.88,0,
29451,5137,173,1,19.35,0,
29452,5138,56,1,69.26,0,
29453,5138,51,1,26.67,0,
29454,5138,48,1,13.92,0,
29455,5139,24,1,914.52,0,
29456,5139,23,2,19.91,0,
29457,5139,25,2,15.69,0,
29458,5139,27,3,22.69,0,
29459,5139,22,1,29.45,0,
29460,5139,15,1,4.12,0,
29461,5139,32,2,51.36,0,
29462,5139,30,3,6.67,0,
29463,5139,34,2,21.44,0,
29464,5139,21,2,204.95,0,
29465,5139,33,1,15.31,0,
29466,5139,19,3,16.48,0,
29467,5139,31,1,173.71,0,
29468,5139,26,1,7.33,0,
29469,5139,14,1,3.31,0,
29470,5140,227,1,36.62,0,
29471,5140,235,2,32.63,0,
29472,5140,245,2,2.58,0,
29473,5140,239,1,5.76,0,
29474,5140,228,2,37.63,0,
29475,5140,231,1,21.9,0,
29476,5140,230,1,76.34,0,
29477,5140,236,2,24.84,0,
29478,5140,237,1,11.68,0,
29479,5140,233,1,38.41,0,
29480,5141,67,2,39.01,0,
29481,5141,60,4,28.79,0,
29482,5141,64,3,24.36,0,
29483,5141,62,3,30.29,0,
29484,5141,69,1,2.34,0,
29485,5141,63,1,49.28,0,
29486,5141,65,3,32.75,0,
29487,5141,66,3,5.95,0,
29488,5141,68,2,33.16,0,
29489,5141,70,1,51.76,0,
29490,5141,58,2,12.34,0,
29491,5141,59,2,29.86,0,
29492,5141,61,1,27.15,0,
29493,5142,249,1,7.81,0,
29494,5142,251,3,1.39,0,
29495,5142,247,2,135.17,0,
29496,5142,255,1,54.47,0,
29497,5142,252,1,33.09,0,
29498,5143,291,1,26.06,0,
29499,5144,115,1,41.22,0,
29500,5144,125,1,61.84,0,
29501,5145,84,2,6.36,0,
29502,5145,80,2,5.6,0,
29503,5145,75,1,37.78,0,
29504,5145,76,2,22.05,0,
29505,5145,73,3,24.25,0,
29506,5145,86,2,15.46,0,
29507,5145,72,2,32.45,0,
29508,5145,74,2,29.09,0,
29509,5145,79,1,20.73,0,
29510,5145,78,2,45.84,0,
29511,5145,81,1,15.78,0,
29512,5146,34,2,21.44,0,
29513,5146,17,1,8.66,0,
29514,5146,35,1,48.02,0,
29515,5147,213,1,8.01,0,
29516,5148,44,1,56.79,0,
29517,5149,320,4,42.03,0,
29518,5149,308,2,240.76,0,
29519,5149,310,1,67.59,0,
29520,5149,309,1,46.37,0,
29521,5149,315,1,58.5,0,
29522,5149,311,1,40.83,0,
29523,5150,47,1,6.65,0,
29524,5150,49,3,26.91,0,
29525,5150,46,1,94.42,0,
29526,5150,56,2,69.26,0,
29527,5151,249,1,7.81,0,
29528,5151,254,3,1.6,0,
29529,5151,255,1,54.47,0,
29530,5151,252,1,33.09,0,
29531,5152,314,1,6.71,0,
29532,5152,310,1,67.59,0,
29533,5153,45,2,5.49,0,
29534,5153,40,4,41.83,0,
29535,5153,36,3,4.12,0,
29536,5153,43,1,3.11,0,
29537,5153,42,1,31.03,0,
29538,5153,37,3,81.08,0,
29539,5153,44,1,56.79,0,
29540,5153,39,1,13.28,0,
29541,5154,204,1,6.98,0,
29542,5155,93,2,73.48,0,
29543,5155,89,1,87.26,0,
29544,5155,87,2,24.38,0,
29545,5155,95,2,36.65,0,
29546,5155,94,1,39.95,0,
29547,5155,97,1,13.45,0,
29548,5156,154,1,41.46,0,
29549,5156,164,1,12.09,0,
29550,5156,153,1,30.47,0,
29551,5156,157,1,6.56,0,
29552,5156,168,2,9.78,0,
29553,5156,167,1,4.71,0,
29554,5156,171,1,5.42,0,
29555,5156,169,1,21.3,0,
29556,5156,174,1,18.98,0,
29557,5156,166,1,38.36,0,
29558,5156,155,1,63.13,0,
29559,5157,106,2,10.76,0,
29560,5157,100,1,49.45,0,
29561,5157,102,1,2.68,0,
29562,5157,109,1,18.63,0,
29563,5157,108,1,17.53,0,
29564,5157,98,1,17.33,0,
29565,5158,4,1,34.85,0,
29566,5159,68,2,33.16,0,
29567,5159,59,2,29.86,0,
29568,5159,71,2,31.17,0,
29569,5159,60,1,28.79,0,
29570,5159,65,1,32.75,0,
29571,5159,63,2,49.28,0,
29572,5159,62,1,30.29,0,
29573,5159,69,1,2.34,0,
29574,5159,67,1,39.01,0,
29575,5160,74,1,29.09,0,
29576,5160,84,3,6.36,0,
29577,5160,79,1,20.73,0,
29578,5160,80,1,5.6,0,
29579,5160,86,1,15.46,0,
29580,5161,48,1,13.92,0,
29581,5162,213,2,8.01,0,
29582,5162,208,1,45.43,0,
29583,5162,211,1,33.57,0,
29584,5162,206,1,3.96,0,
29585,5162,209,3,41.42,0,
29586,5162,202,2,34.33,0,
29587,5162,205,2,97.65,0,
29588,5162,204,1,6.98,0,
29589,5162,203,1,43.33,0,
29590,5162,214,1,773.38,0,
29591,5163,6,1,57.85,0,
29592,5163,3,1,6.15,0,
29593,5163,10,2,22.26,0,
29594,5163,11,2,54.75,0,
29595,5163,8,2,118.57,0,
29596,5163,7,2,8.55,0,
29597,5163,9,1,24.51,0,
29598,5163,12,1,23.1,0,
29599,5164,93,2,73.48,0,
29600,5164,94,2,39.95,0,
29601,5164,92,3,11.98,0,
29602,5164,95,1,36.65,0,
29603,5164,97,2,13.45,0,
29604,5164,88,1,8.07,0,
29605,5164,89,2,87.26,0,
29606,5165,282,1,34.25,0,
29607,5165,284,2,28.14,0,
29608,5165,283,2,98.43,0,
29609,5165,285,1,830.2,0,
29610,5165,288,1,5.84,0,
29611,5165,274,1,83.33,0,
29612,5165,272,1,43.6,0,
29613,5165,268,1,7.32,0,
29614,5166,139,1,26.63,0,
29615,5166,143,2,78.49,0,
29616,5166,140,1,40.85,0,
29617,5166,144,1,18.94,0,
29618,5166,150,1,62.67,0,
29619,5166,136,2,7.65,0,
29620,5166,146,2,21.94,0,
29621,5166,141,2,93.26,0,
29622,5166,137,1,7.05,0,
29623,5166,145,2,22.1,0,
29624,5166,138,1,12.38,0,
29625,5166,142,1,76.4,0,
29626,5166,149,1,31.59,0,
29627,5166,135,1,27.22,0,
29628,5167,222,1,38.32,0,
29629,5167,225,1,44.89,0,
29630,5167,223,2,15.38,0,
29631,5167,218,1,27.15,0,
29632,5167,221,1,509.35,0,
29633,5167,226,1,43.07,0,
29634,5168,42,2,31.03,0,
29635,5168,43,3,3.11,0,
29636,5168,41,1,20.97,0,
29637,5168,44,2,56.79,0,
29638,5168,37,3,81.08,0,
29639,5168,45,2,5.49,0,
29640,5168,36,1,4.12,0,
29641,5169,105,3,49.54,0,
29642,5169,103,1,68.33,0,
29643,5169,99,1,41.3,0,
29644,5169,108,1,17.53,0,
29645,5169,98,1,17.33,0,
29646,5170,292,2,1.34,0,
29647,5170,295,3,37.92,0,
29648,5170,302,1,11.81,0,
29649,5170,300,2,21.03,0,
29650,5170,293,1,2.68,0,
29651,5170,291,1,26.06,0,
29652,5170,294,1,173.39,0,
29653,5171,312,1,32.05,0,
29654,5171,307,1,152.11,0,
29655,5171,320,2,42.03,0,
29656,5171,318,1,2.84,0,
29657,5171,319,1,7.16,0,
29658,5172,286,1,14.75,0,
29659,5172,278,1,9.18,0,
29660,5172,284,1,28.14,0,
29661,5172,276,1,22.94,0,
29662,5173,261,2,141.95,0,
29663,5173,259,1,2.59,0,
29664,5173,260,3,5.37,0,
29665,5173,257,2,3.92,0,
29666,5173,264,1,22.57,0,
29667,5173,256,2,37.21,0,
29668,5173,263,2,36.7,0,
29669,5173,265,1,58.55,0,
29670,5173,262,1,23.48,0,
29671,5174,180,1,208.66,0,
29672,5174,194,1,11.78,0,
29673,5174,187,1,6.2,0,
29674,5174,185,1,38.01,0,
29675,5174,183,1,20.97,0,
29676,5174,193,1,4.61,0,
29677,5175,275,3,79.25,0,
29678,5175,276,1,22.94,0,
29679,5175,287,1,29.54,0,
29680,5175,288,1,5.84,0,
29681,5175,272,1,43.6,0,
29682,5175,278,1,9.18,0,
29683,5175,271,1,22.66,0,
29684,5176,314,1,6.71,0,
29685,5176,309,1,46.37,0,
29686,5176,318,3,2.84,0,
29687,5176,312,1,32.05,0,
29688,5176,311,1,40.83,0,
29689,5176,319,2,7.16,0,
29690,5176,317,1,16.61,0,
29691,5176,310,1,67.59,0,
29692,5176,315,1,58.5,0,
29693,5177,266,4,57.77,0,
29694,5177,259,2,2.59,0,
29695,5177,265,4,58.55,0,
29696,5177,260,4,5.37,0,
29697,5177,258,4,37.73,0,
29698,5177,256,1,37.21,0,
29699,5177,262,4,23.48,0,
29700,5177,257,5,3.92,0,
29701,5177,264,3,22.57,0,
29702,5177,263,2,36.7,0,
29703,5178,66,1,5.95,0,
29704,5178,68,3,33.16,0,
29705,5178,67,1,39.01,0,
29706,5178,70,2,51.76,0,
29707,5178,64,1,24.36,0,
29708,5178,71,1,31.17,0,
29709,5178,63,1,49.28,0,
29710,5178,65,1,32.75,0,
29711,5179,306,1,27.28,0,
29712,5179,302,1,11.81,0,
29713,5179,296,1,38.35,0,
29714,5179,293,1,2.68,0,
29715,5179,291,1,26.06,0,
29716,5179,301,1,16.2,0,
29717,5179,295,2,37.92,0,
29718,5179,305,1,2.57,0,
29719,5179,297,1,4.87,0,
29720,5180,59,2,29.86,0,
29721,5180,64,2,24.36,0,
29722,5180,71,1,31.17,0,
29723,5180,69,1,2.34,0,
29724,5180,63,1,49.28,0,
29725,5181,270,2,32.01,0,
29726,5181,288,1,5.84,0,
29727,5181,269,1,9.77,0,
29728,5182,136,1,7.65,0,
29729,5182,140,1,40.85,0,
29730,5182,149,1,31.59,0,
29731,5182,147,1,77.04,0,
29732,5182,137,1,7.05,0,
29733,5182,150,1,62.67,0,
29734,5183,81,2,15.78,0,
29735,5183,78,1,45.84,0,
29736,5183,72,1,32.45,0,
29737,5183,73,2,24.25,0,
29738,5183,77,2,31.64,0,
29739,5183,83,1,5.55,0,
29740,5183,76,1,22.05,0,
29741,5184,176,1,25.65,0,
29742,5184,187,1,6.2,0,
29743,5184,198,1,2.77,0,
29744,5184,192,1,3.4,0,
29745,5185,97,1,13.45,0,
29746,5185,90,1,20.37,0,
29747,5185,89,1,87.26,0,
29748,5187,250,1,38.37,0,
29749,5187,249,1,7.81,0,
29750,5187,246,1,7.13,0,
29751,5187,247,1,135.17,0,
29752,5187,248,1,52.51,0,
29753,5188,162,1,8.2,0,
29754,5188,160,3,14.05,0,
29755,5188,170,2,41.81,0,
29756,5188,157,1,6.56,0,
29757,5188,173,1,19.35,0,
29758,5188,158,1,159.71,0,
29759,5188,169,1,21.3,0,
29760,5188,153,1,30.47,0,
29761,5188,171,1,5.42,0,
29762,5188,154,1,41.46,0,
29763,5188,165,2,50.52,0,
29764,5188,172,1,3.46,0,
29765,5189,209,1,41.42,0,
29766,5189,213,1,8.01,0,
29767,5189,208,1,45.43,0,
29768,5190,103,1,68.33,0,
29769,5190,98,2,17.33,0,
29770,5190,102,1,2.68,0,
29771,5190,108,1,17.53,0,
29772,5190,105,2,49.54,0,
29773,5190,99,1,41.3,0,
29774,5190,100,1,49.45,0,
29775,5190,107,1,60.48,0,
29776,5190,101,1,6.44,0,
29777,5191,266,2,57.77,0,
29778,5191,259,1,2.59,0,
29779,5191,258,1,37.73,0,
29780,5191,257,1,3.92,0,
29781,5192,267,1,120.89,0,
29782,5192,269,1,9.77,0,
29783,5192,271,1,22.66,0,
29784,5193,80,1,5.6,0,
29785,5193,72,2,32.45,0,
29786,5193,81,1,15.78,0,
29787,5193,86,1,15.46,0,
29788,5193,78,1,45.84,0,
29789,5194,236,1,24.84,0,
29790,5194,228,1,37.63,0,
29791,5194,244,1,38.81,0,
29792,5194,231,1,21.9,0,
29793,5195,215,1,38.3,0,
29794,5195,226,2,43.07,0,
29795,5195,218,2,27.15,0,
29796,5195,223,1,15.38,0,
29797,5195,219,2,37.09,0,
29798,5195,225,2,44.89,0,
29799,5195,222,1,38.32,0,
29800,5196,95,1,36.65,0,
29801,5196,92,1,11.98,0,
29802,5196,97,1,13.45,0,
29803,5197,305,1,2.57,0,
29804,5197,306,1,27.28,0,
29805,5197,301,3,16.2,0,
29806,5197,295,2,37.92,0,
29807,5197,304,1,9.66,0,
29808,5198,135,3,27.22,0,
29809,5198,146,2,21.94,0,
29810,5198,137,1,7.05,0,
29811,5198,136,1,7.65,0,
29812,5198,140,1,40.85,0,
29813,5198,148,1,4.03,0,
29814,5198,145,3,22.1,0,
29815,5198,144,1,18.94,0,
29816,5198,151,2,23.2,0,
29817,5199,90,1,20.37,0,
29818,5199,89,1,87.26,0,
29819,5200,1,1,8.15,0,
29820,5201,104,4,4.27,0,
29821,5201,98,4,17.33,0,
29822,5201,109,3,18.63,0,
29823,5201,106,2,10.76,0,
29824,5201,99,6,41.3,0,
29825,5201,103,2,68.33,0,
29826,5201,105,5,49.54,0,
29827,5201,100,5,49.45,0,
29828,5201,101,1,6.44,0,
29829,5201,107,1,60.48,0,
29830,5202,218,2,27.15,0,
29831,5202,217,3,48.11,0,
29832,5202,225,3,44.89,0,
29833,5202,215,1,38.3,0,
29834,5202,220,1,21.95,0,
29835,5202,226,1,43.07,0,
29836,5204,292,1,1.34,0,
29837,5204,294,3,173.39,0,
29838,5204,291,1,26.06,0,
29839,5204,306,2,27.28,0,
29840,5204,301,1,16.2,0,
29841,5204,290,2,42.19,0,
29842,5204,293,1,2.68,0,
29843,5204,289,1,4.61,0,
29844,5204,300,1,21.03,0,
29845,5205,110,1,32.84,0,
29846,5205,116,1,681.7,0,
29847,5205,112,1,25.39,0,
29848,5205,131,1,17.36,0,
29849,5205,134,1,94.41,0,
29850,5205,124,2,3.42,0,
